country,year,household_credit_mio_eur,y_nominal_mio_eur,exports_mio_eur,imports_mio_eur,debt_ratio_latest,gdp_per_capita_eur,unemployment_rate,y_real,gc_real,gi_nominal_mio_eur,fiscal_T,household_credit_to_gdp,log_hh_credit_to_gdp,debt_raw,unemployment_raw,credit_resid_raw,output_gap_raw,gov_size_raw,gi_share_raw,pb_balance_raw,debt_z,unemployment_z,gov_size_z,gi_share_z,credit_resid_z,output_gap_z,pb_balance_z,liq_z_lag1,credit_resid_z_lag1,trade_z_lag1,debt_z_lag1,log_gdp_pc_z_lag1,output_gap_z_lag1,unemployment_z_lag1,pb_balance_z_lag1,gov_size_z_lag1,gi_share_z_lag1,hh_currency_deposits_assets_mio_eur,hh_currency_deposits_to_gdp,liq_fa_deposits_raw,tiva2022_cons_import_content_raw,tiva2022_avg_import_content_raw,tiva_cf2024_cons_import_content_raw,tiva_cf2024_gfcf_import_content_raw,tiva_cf2024_avg_import_content_raw,figaro2023_cons_import_content_raw,figaro2023_gfcf_import_content_raw,figaro2023_avg_import_content_raw,nominal_gdp_mio_eur,gdp_pc_current_pps,gdp_pc_real_index_2020,hh_total_financial_assets_mio_eur,hh_total_financial_liabilities_mio_eur,gdp_pc_2020_pps_anchor,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,hh_net_financial_worth_to_gdp,liq_fa_net_worth_raw,tiva2022_gfcf_import_content_raw,trade_raw,trade_z,liq_raw,liq_z,log_gdp_pc_raw,log_gdp_pc_z
CZE,2010,45845.9,159506.1,103506.1,98678.3,36.7,15170,7.3,157414.1,32482.6,7962.7,0.390522369,0.287424117,-1.246796393,36.7,7.3,,,0.206351273,0.049920975,0.390522369,-0.708558945,-0.248364105,0.294718628,1.056298116,,,,0.654346026809,,-0.27665284943,-0.799059279,-0.310680735209,,-0.384990181,,0.430436337,1.910949768,81922.7,0.513602301,0.666306046,0.30084,0.369235,0.30084,0.43763,0.369235,0.286508389,0.429835793,0.358172091,159506.1,21227.7,84.72,176590.1,53617.3,29178.2,24719.77104,10.1153586494,0.770959856708,-0.770959856708,0.43763,0.43763,0.082310772565,-0.770959856708,0.576536093159,10.1153586494,-0.247277882249
CZE,2011,47015.8,166545.5,116999.3,110753.2,39.4,15870,6.7,160204.1,31252.6,7249.5,0.401274727,0.282300032,-1.26478483,39.4,6.7,,,0.195079901,0.043528645,0.401274727,-0.634513218,-0.384990181,-0.049947544,0.466043084,,,,0.576536093159,,0.082310772565,-0.708558945,-0.247277882249,,-0.248364105,,0.294718628,1.056298116,83952.2,0.504079666,0.685020956,0.31908,0.385485,0.31908,0.45189,0.385485,0.302606327,0.447076314,0.37484132,166545.5,21786.3,86.391,177524.3,54896,29178.2,25207.338762,10.1348904518,0.736305093803,-0.736305093803,0.45189,0.45189,0.223714674489,-0.736305093803,0.635076832002,10.1348904518,-0.196369678959
CZE,2012,49880.3,163759.4,122991.2,115246.3,43.8,15590,7,158969.5,30566.9,6703.3,0.404506245,0.304595034,-1.188772142,43.8,7,,,0.192281538,0.040933833,0.404506245,-0.513846106,-0.316677143,-0.135518405,0.226443296,,,,0.635076832002,,0.223714674489,-0.634513218,-0.196369678959,,-0.384990181,,-0.049947544,0.466043084,89058,0.54383443,0.609110435,0.32813,0.406465,0.32813,0.4848,0.406465,0.313935135,0.469756576,0.391845855,163759.4,21767.3,85.642,194715.8,57896.7,29178.2,24988.794044,10.1261827651,0.835488527681,-0.835488527681,0.4848,0.4848,0.550054254595,-0.835488527681,0.467530699421,10.1261827651,-0.21906562247
CZE,2013,47402.8,160470,121283.9,112203.6,44.1,15280,7,158903,31315.7,5890.6,0.410836293,0.295399763,-1.219425711,44.1,7,,,0.197074316,0.036708419,0.410836293,-0.505618803,-0.316677143,0.011039461,-0.163723094,,,,0.467530699421,,0.550054254595,-0.513846106,-0.21906562247,,-0.316677143,,-0.135518405,0.226443296,84995.6,0.529666604,0.635507519,0.3288,0.40724,0.3288,0.48568,0.40724,0.312989212,0.470698825,0.391844019,160470,22410.7,85.643,190521.8,55815.1,29178.2,24989.085826,10.1261944416,0.839450987724,-0.839450987724,0.48568,0.48568,0.558780442091,-0.839450987724,0.460837093144,10.1261944416,-0.219035188675
CZE,2014,47392.2,158991.5,129341.3,119345.5,41.5,15140,6.1,162470.7,31707,6485.3,0.402148543,0.298080086,-1.210393083,41.5,6.1,,,0.195155188,0.040790231,0.402148543,-0.576922096,-0.521616256,-0.047645357,0.213183326,,,,0.460837093144,,0.558780442091,-0.505618803,-0.219035188675,,-0.316677143,,0.011039461,-0.163723094,88633.4,0.557472569,0.58434198,0.33995,0.421255,0.33995,0.50256,0.421255,0.315073141,0.482789502,0.398931321,158991.5,23517.1,87.554,194774.1,56021.9,29178.2,25546.681228,10.148262694,0.872701999792,-0.872701999792,0.50256,0.50256,0.72616458406,-0.872701999792,0.404667647716,10.148262694,-0.161515915494
CZE,2015,51625.5,170527.3,136443.2,126200.1,39.5,16230,5.1,170527.3,32265.3,8659.2,0.410312601,0.302740382,-1.194879665,39.5,5.1,,,0.189209001,0.050778966,0.410312601,-0.631770783,-0.749326382,-0.229473231,1.135523339,,,,0.404667647716,,0.72616458406,-0.576922096,-0.161515915494,,-0.521616256,,-0.047645357,0.213183326,96064.5,0.563337952,0.57387556,0.33484,0.4171,0.33484,0.49936,0.4171,0.30598493,0.479121089,0.392553009,170527.3,24603.7,91.863,214646.9,60470.8,29178.2,26803.969866,10.1963052849,0.90411388675,-0.90411388675,0.49936,0.49936,0.694432993166,-0.90411388675,0.351604953967,10.1963052849,-0.0362964436554
CZE,2016,55270.8,179145.9,139927.9,126188,36.2,17040,4,174928.3,33054.4,5756.3,0.400593036,0.308523946,-1.175955818,36.2,4,,,0.188959705,0.03213191,0.400593036,-0.722271117,-0.99980752,-0.237096409,-0.586308831,,,,0.351604953967,,0.694432993166,-0.631770783,-0.0362964436554,,-0.749326382,,-0.229473231,1.135523339,104878.8,0.585437903,0.53539516,0.33118,0.412565,0.33118,0.49395,0.412565,0.29992673,0.466460703,0.383193717,179145.9,25443.3,94.179,233220.5,64436.5,29178.2,27479.736978,10.2212041749,0.94215943541,-0.94215943541,0.49395,0.49395,0.64078677231,-0.94215943541,0.287336312616,10.2212041749,0.0286006778741
CZE,2017,63012.7,196738.7,152835.4,137847.8,33.8,18700,2.9,183978.4,33626.7,6491.3,0.399276807,0.320286248,-1.138540159,33.8,2.9,,,0.182775261,0.032994525,0.399276807,-0.788089542,-1.250288658,-0.426209926,-0.506656684,,,,0.287336312616,,0.64078677231,-0.722271117,0.0286006778741,,-0.99980752,,-0.237096409,-0.586308831,117605.2,0.597773595,0.5145432,0.32835,0.40786,0.32835,0.48737,0.40786,0.295002999,0.458643688,0.376823344,196738.7,27214.7,98.982,265706.3,77069.8,29178.2,28881.165924,10.2709449635,0.95881745686,-0.95881745686,0.48737,0.48737,0.575538688533,-0.95881745686,0.259196663067,10.2709449635,0.158246376937
CZE,2018,66854.3,213505.4,161431,148454.4,31.7,20270,2.2,189185.5,34818.3,8747.6,0.409969022,0.313126975,-1.1611465,31.7,2.2,,,0.184043175,0.040971329,0.409969022,-0.845680664,-1.409685746,-0.38743851,0.229905569,,,,0.259196663067,,0.575538688533,-0.788089542,0.158246376937,,-1.250288658,,-0.426209926,-0.506656684,124690.5,0.584015674,0.537827458,0.32175,0.40413,0.32175,0.48651,0.40413,0.292111466,0.450897444,0.371504455,213505.4,28492.8,101.656,285483.5,80781.5,29178.2,29661.390992,10.2976015125,0.958767319234,-0.958767319234,0.48651,0.48651,0.56701082348,-0.958767319234,0.259281358313,10.2976015125,0.227724706945
CZE,2019,71931.1,229406.7,165459.2,151476.7,29.6,21740,2,195931.5,35732.5,9842.3,0.406552206,0.313552743,-1.159787694,29.6,2,,,0.182372411,0.042903281,0.406552206,-0.903271785,-1.455227772,-0.43852863,0.408298136,,,,0.259281358313,,0.56701082348,-0.845680664,0.227724706945,,-1.409685746,,-0.38743851,0.229905569,133279.8,0.580976057,0.543045733,0.31127,0.395845,0.31127,0.48042,0.395845,0.282480194,0.437627673,0.360053934,229406.7,30008.3,105.12,312431.4,86162.2,29178.2,30672.12384,10.3311095028,0.986323416012,-0.986323416012,0.48042,0.48042,0.506621639559,-0.986323416012,0.212732078221,10.3311095028,0.315060813807
CZE,2020,73815.9,220310.6,149284.6,134432.4,36.9,20980,2.6,185537.5,37209.1,10462.8,0.406029487,0.335053783,-1.093464213,36.9,2.6,,,0.200547598,0.047491133,0.406029487,-0.703074077,-1.318601696,0.117248619,0.831931338,,,,0.212732078221,,0.506621639559,-0.903271785,0.315060813807,,-1.455227772,,-0.43852863,0.408298136,146058.3,0.662965377,0.411032512,0.28856,0.37569,0.28856,0.46282,0.37569,0.261669135,0.412784405,0.33722677,220310.6,29178.2,100,336337.2,87963.8,29178.2,29178.2,10.2811771341,1.12737834675,-1.12737834675,0.46282,0.46282,0.332097889638,-1.12737834675,-0.0255456986516,10.2811771341,0.184915775283
CZE,2021,86006.3,246012.3,173561.8,164405.3,40.7,23430,2.8,193012.9,37756.9,11201.2,0.400732809,0.349601626,-1.050960985,40.7,2.8,,,0.195618531,0.045531057,0.400732809,-0.598861571,-1.273059671,-0.033476831,0.650941788,,,,-0.0255456986516,,0.332097889638,-0.703074077,0.184915775283,,-1.318601696,,0.117248619,0.831931338,164124.4,0.667139001,0.404756858,0.30235,0.377645,0.30235,0.45294,0.377645,0.273421049,0.417813974,0.345617511,246012.3,30502.4,104.042,379678.6,98852.6,29178.2,30357.582844,10.3208016119,1.14151203009,-1.14151203009,0.45294,0.45294,0.234126602751,-1.14151203009,-0.0494210968879,10.3208016119,0.288194055823
CZE,2022,93182,286976.8,207798.3,205481.3,42.5,26670,2.2,198508.3,37899.7,13006.1,0.401530368,0.324702206,-1.124846806,42.5,2.2,,,0.190922495,0.045321085,0.401530368,-0.549497752,-1.409685746,-0.177076441,0.631553427,,,,-0.0494210968879,,0.234126602751,-0.598861571,0.288194055823,,-1.273059671,,-0.033476831,0.650941788,175729.1,0.612346015,0.490457772,0.32499,0.39077,0.32499,0.45655,0.39077,0.292296544,0.424924669,0.358610606,286976.8,32419.5,104.432,416904.2,105852.3,29178.2,30471.377824,10.32454309,1.08389214738,-1.08389214738,0.45655,0.45655,0.269923803729,-1.08389214738,0.0479135902712,10.32454309,0.297945942754
CZE,2023,94968.7,319099.1,218273.7,202594.4,42.2,29330,2.6,198602.7,39111.5,15428.1,0.402525109,0.297615067,-1.211954349,,2.6,,,0.196933375,0.04834893,0.402525109,,-1.318601696,0.006729648,0.911138601,,,,0.0479135902712,,0.269923803729,-0.549497752,0.297945942754,,-1.409685746,,-0.177076441,0.631553427,183164.2,0.574004126,0.555118695,,,0.32499,0.45655,0.39077,0.272497947,0.404509262,0.338503604,319099.1,34972.6,103.343,443983.3,105837.2,29178.2,30153.627226,10.3140605009,1.05968992078,-1.05968992078,,,,,,,
CZE,2024,98054.4,320786.5,220888.9,200838.3,43.3,29440,2.6,201087.9,40338.7,15104,0.411709657,0.305668724,-1.185253366,,2.6,,,0.200602324,0.047084276,0.411709657,,-1.318601696,0.118922063,0.794362942,,,,,,,,,,-1.318601696,,0.006729648,0.911138601,190601.6,0.594169642,0.520590407,,,0.32499,0.45655,0.39077,,,,320786.5,36175.9,104.47,471595.6,106790.1,29178.2,30482.46554,10.3249068969,1.13722210879,-1.13722210879,,,,,,,
DEU,1995,1181051.5,1983157.1,426012.5,418934.4,54.9,24390,,2356242.3,432276.8,53368.7,0.458036885,0.595541069,-0.518284926,54.9,,,,0.183460249,0.026910979,0.458036885,-0.209435891,,-0.405263721,-1.06839924,,,,,,,,,,,,,,1173377.6,0.591671532,0.524803642,0.15038,0.175695,0.15038,0.20101,0.175695,,,,1983157.1,19878.6,74.936,2654986,1200288.3,37974.3,28456.421448,10.256129124,0.733526204253,-0.733526204253,0.20101,0.20101,-2.26404205165,-0.733526204253,0.639771085657,10.256129124,0.119629983417
DEU,1996,1222076,1975310.3,440142,427090.1,57.7,24250,,2380697.2,444362.1,51353.4,0.459183501,0.618675456,-0.480174448,57.7,,,,0.186652087,0.025997637,0.459183501,-0.132647729,,-0.307660848,-1.152735479,,,,0.639771085657,,-2.26404205165,-0.209435891,0.119629983417,,,,-0.405263721,-1.06839924,1188263.2,0.60155774,0.508232755,0.14981,0.18149,0.14981,0.21317,0.18149,,,,1975310.3,20590.9,75.567,2752386.6,1240144.9,37974.3,28696.039281,10.2645143881,0.765571718023,-0.765571718023,0.21317,0.21317,-2.14346200625,-0.765571718023,0.585638034513,10.2645143881,0.141485556054
DEU,1997,1266150.3,1958621.6,483807,463780.5,58.8,24030,,2424843,450020.6,47149,0.457257951,0.646449677,-0.436259923,58.8,,,,0.185587521,0.024072542,0.457257951,-0.102480951,,-0.340214109,-1.330494963,,,,0.585638034513,,-2.14346200625,-0.132647729,0.141485556054,,,,-0.307660848,-1.152735479,1201018.6,0.613195831,0.48907093,0.16396,0.197085,0.16396,0.23021,0.197085,,,,1958621.6,20755.6,76.927,2925539.9,1283216.5,37974.3,29212.489761,10.2823516283,0.83850979689,-0.83850979689,0.23021,0.23021,-1.97449128473,-0.83850979689,0.462427004665,10.2823516283,0.187977007994
DEU,1998,1354379,2008652.6,515423.5,492025.6,59.4,24660,,2475658.3,462734.6,47574.5,0.456413867,0.674272395,-0.394121102,59.4,,,,0.186913759,0.023684783,0.456413867,-0.086026345,,-0.29965918,-1.36629987,,,,0.462427004665,,-1.97449128473,-0.102480951,0.187977007994,,,,-0.340214109,-1.330494963,1260005,0.627288661,0.46634846,0.16485,0.202645,0.16485,0.24044,0.202645,,,,2008652.6,21327.8,78.601,3163961,1371637,37974.3,29848.179543,10.3038791301,0.892301635435,-0.892301635435,0.24044,0.24044,-1.87304935509,-0.892301635435,0.371558861063,10.3038791301,0.244086854548
DEU,1999,1453377,2077240,540703,529475,60.3,25510,,2528379.2,475588.3,56229,0.466203231,0.699667347,-0.357150275,60.3,,,,0.188100068,0.027069092,0.466203231,-0.061344436,,-0.263383163,-1.053799472,,,,0.371558861063,,-1.87304935509,-0.086026345,0.244086854548,,,,-0.29965918,-1.36629987,1270332,0.611548016,0.491761806,0.17037,0.212985,0.17037,0.2556,0.212985,,,,2077240,22346,80.298,3439903,1468426,37974.3,30492.603414,10.3252394222,0.94908484335,-0.94908484335,0.2556,0.2556,-1.72272094323,-0.94908484335,0.275637531162,10.3252394222,0.299760881243
DEU,2000,1500939,2129660,632097,628568,59.2,26140,,2601108.6,485298.5,55396,0.463424209,0.704778697,-0.34987143,59.2,,,,0.186573717,0.026011664,0.463424209,-0.091511214,,-0.310057303,-1.151440263,,,,0.275637531162,,-1.72272094323,-0.061344436,0.299760881243,,,,-0.263383163,-1.053799472,1240002,0.582253505,0.54084935,0.18799,0.234375,0.18799,0.28076,0.234375,,,,2129660,23030.4,82.573,3517630,1514503,37974.3,31356.518739,10.3531774587,0.940585351652,-0.940585351652,0.28076,0.28076,-1.47323130982,-0.940585351652,0.289995341807,10.3531774587,0.372579314102
DEU,2001,1522370,2195530,670963,636679,58.1,26930,,2643666.4,487044.9,55599,0.445280638,0.693395217,-0.366155144,58.1,,,,0.184230847,0.025323726,0.445280638,-0.121677992,,-0.381699694,-1.214963085,,,,0.289995341807,,-1.47323130982,-0.091511214,0.372579314102,,,,-0.310057303,-1.151440263,1272580,0.579623143,0.545377139,0.18461,0.230895,0.18461,0.27718,0.230895,,,,2195530,23980.4,83.862,3617566,1536038,37974.3,31846.007466,10.3686672989,0.94807540776,-0.94807540776,0.27718,0.27718,-1.50873102713,-0.94807540776,0.277342725492,10.3686672989,0.412952440673
DEU,2002,1538370,2223360,693476,603467,59.8,27250,,2637632.1,493751.2,58261,0.441578512,0.691912241,-0.368296151,59.8,,,,0.187194871,0.026204034,0.441578512,-0.075056607,,-0.291063106,-1.133677226,,,,0.277342725492,,-1.50873102713,-0.121677992,0.412952440673,,,,-0.381699694,-1.214963085,1341011,0.603146139,0.505595758,0.17444,0.219595,0.17444,0.26475,0.219595,,,,2223360,24466.9,83.608,3573757,1552572,37974.3,31749.552744,10.3656339174,0.909067807283,-0.909067807283,0.26475,0.26475,-1.63198842551,-0.909067807283,0.34323651789,10.3656339174,0.40504615555
DEU,2003,1554171,2240810,700653,619510,63.3,27480,,2623657.9,496894.8,56344,0.446842436,0.693575537,-0.365895123,63.3,,,,0.189390088,0.025144479,0.446842436,0.020928595,,-0.223935782,-1.231514391,,,,0.34323651789,,-1.63198842551,-0.075056607,0.40504615555,,,,-0.291063106,-1.133677226,1384498,0.617856043,0.481499789,0.17742,0.221985,0.17742,0.26655,0.221985,,,,2240810,25185.4,83.195,3788600,1569114,37974.3,31592.718885,10.360681958,0.990483798269,-0.990483798269,0.26655,0.26655,-1.61413940564,-0.990483798269,0.20570413081,10.360681958,0.392139238328
DEU,2004,1557716,2293040,778148,664323,65,28150,,2654147.1,494170.4,51372,0.435507013,0.679323518,-0.386657802,65,,,,0.186188023,0.022403447,0.435507013,0.067549979,,-0.321851418,-1.484615857,,,,0.20570413081,,-1.61413940564,0.020928595,0.392139238328,,,,-0.223935782,-1.231514391,1440012,0.627992534,0.465227001,0.18113,0.23115,0.18113,0.28117,0.23115,,,,2293040,26286.2,84.257,3954161,1574650,37974.3,31996.005951,10.37336636,1.0377102013,-1.0377102013,0.28117,0.28117,-1.46916569974,-1.0377102013,0.125926683358,10.37336636,0.425200197062
DEU,2005,1554780,2325710,836166,720969,67.1,28590,,2677649.2,496964.7,51344,0.434962657,0.668518431,-0.402691312,67.1,,,,0.185597389,0.022076699,0.434962657,0.125141101,,-0.339912343,-1.5147871,,,,0.125926683358,,-1.46916569974,0.067549979,0.425200197062,,,,-0.321851418,-1.484615857,1477935,0.635476908,0.453379526,0.19313,0.24214,0.19313,0.29115,0.24214,,,,2325710,26837.3,85.128,4180174,1568833,37974.3,32326.762104,10.3836507143,1.12281453836,-1.12281453836,0.29115,0.29115,-1.37020280063,-1.12281453836,-0.0178362615336,10.3836507143,0.452005608477
DEU,2006,1556740,2426180,945469,819800,66.4,29890,,2781185.4,503112.1,56058,0.435536522,0.641642417,-0.443724113,66.4,,,,0.18089844,0.023105458,0.435536522,0.10594406,,-0.483601038,-1.419793552,,,,-0.0178362615336,,-1.37020280063,0.125141101,0.452005608477,,,,-0.339912343,-1.5147871,1508562,0.621784863,0.475161125,0.20284,0.255365,0.20284,0.30789,0.255365,,,,2426180,28037.1,88.598,4190625,1567651,37974.3,33644.470314,10.4236039921,1.08111269568,-1.08111269568,0.30789,0.30789,-1.20420691577,-1.08111269568,0.0526087935427,10.4236039921,0.556140882162
DEU,2007,1536543,2542220,1033077,870635,63.7,31390,,2861537.1,512542.8,56801,0.436947235,0.604409925,-0.503502627,63.7,,,,0.179114505,0.02234307,0.436947235,0.031898333,,-0.538151819,-1.490190924,,,,0.0526087935427,,-1.20420691577,0.10594406,0.556140882162,,,,-0.483601038,-1.419793552,1575790,0.619848007,0.478280981,0.20528,0.25517,0.20528,0.30506,0.25517,,,,2542220,29604.6,91.362,4415151,1547152,37974.3,34694.079966,10.4543243452,1.12814744593,-1.12814744593,0.30506,0.30506,-1.23226954146,-1.12814744593,-0.026844903451,10.4543243452,0.63621121804
DEU,2008,1521387,2589280,1060281,910502,65.2,32060,,2886944.7,531963.2,61384,0.441617361,0.587571448,-0.531757426,65.2,,,,0.184265116,0.023706976,0.441617361,0.073034848,,-0.380651785,-1.364250526,,,,-0.026844903451,,-1.23226954146,0.031898333,0.63621121804,,,,-0.538151819,-1.490190924,1670231,0.645056155,0.438417905,0.20389,0.25512,0.20389,0.30635,0.25512,,,,2589280,30326.4,92.433,4216519,1532852,37974.3,35100.784719,10.4659787659,1.03645299079,-1.03645299079,0.30635,0.30635,-1.21947774389,-1.03645299079,0.128050432768,10.4659787659,0.666587606413
DEU,2009,1518000,2493970,884225,765265,72.4,30990,7.3,2726876.5,547960.5,65696,0.451333416,0.608668107,-0.496482139,72.4,7.3,,,0.200948044,0.026341937,0.451333416,0.270490122,-0.248364105,0.129493823,-1.120943516,,,,0.128050432768,,-1.21947774389,0.073034848,0.666587606413,,,,-0.380651785,-1.364250526,1716984,0.688454151,0.373306555,0.19023,0.23413,0.19023,0.27803,0.23413,,,,2493970,28855.4,87.613,4381779,1530147,37974.3,33270.423459,10.4124240969,1.14341070662,-1.14341070662,0.27803,0.27803,-1.5003023233,-1.14341070662,-0.0526284461195,10.4124240969,0.527001309327
DEU,2010,1523067,2615260,1032906,899385,81,32580,6.6,2839623,556762.5,68494,0.437083502,0.582376896,-0.540637454,81,6.6,,,0.196069161,0.02619013,0.437083502,0.506339478,-0.407761193,-0.019697058,-1.134961029,,,,-0.0526284461195,,-1.5003023233,0.270490122,0.527001309327,,-0.248364105,,0.129493823,-1.120943516,1785601,0.682762326,0.381608466,0.21124,0.26646,0.21124,0.32168,0.26646,0.165603337,0.290398342,0.228000839,2615260,30625.5,91.461,4560335,1535190,37974.3,34731.674523,10.45540736,1.15672820293,-1.15672820293,0.32168,0.32168,-1.06746359126,-1.15672820293,-0.0751250961623,10.45540736,0.63903401635
DEU,2011,1538621,2746910,1143913,1010571,78.5,34220,5.5,2946335.1,562281.2,70525,0.444495451,0.560127926,-0.579590083,78.5,5.5,,,0.190840886,0.025674303,0.444495451,0.437778618,-0.658242332,-0.179571978,-1.182591482,,,,-0.0751250961623,,-1.06746359126,0.506339478,0.63903401635,,-0.407761193,,-0.019697058,-1.134961029,1846388,0.672169092,0.397245345,0.22237,0.27542,0.22237,0.32847,0.27542,0.174474772,0.296677747,0.235576259,2746910,32329.7,94.909,4604478,1552805,37974.3,36041.028387,10.4924132459,1.11094757382,-1.11094757382,0.32847,0.32847,-1.00013312183,-1.11094757382,0.00221007015568,10.4924132459,0.73548713011
DEU,2012,1553225,2799280,1194889,1025826,79.8,34820,5.1,2959991.7,569476.5,69037,0.450467977,0.554865894,-0.589028827,79.8,5.1,,,0.192391249,0.024662413,0.450467977,0.473430265,-0.749326382,-0.132163574,-1.276027392,,,,0.00221007015568,,-1.00013312183,0.437778618,0.73548713011,,-0.658242332,,-0.179571978,-1.182591482,1926673,0.688274485,0.37356756,0.22416,0.27691,0.22416,0.32966,0.27691,0.178854006,0.290092432,0.234473219,2799280,32665.5,95.219,4833850,1569473,37974.3,36158.748717,10.4956742098,1.1661487954,-1.1661487954,0.32966,0.32966,-0.988332936462,-1.1661487954,-0.0910388810927,10.4956742098,0.743986592212
DEU,2013,1564554,2866480,1194757,1029231,77.5,35600,4.9,2971742.8,578697.7,69825,0.452859256,0.545810192,-0.605483997,77.5,4.9,,,0.194733441,0.024359144,0.452859256,0.410354275,-0.794868407,-0.060541928,-1.304030639,,,,-0.0910388810927,,-0.988332936462,0.473430265,0.743986592212,,-0.749326382,,-0.132163574,-1.276027392,1992770,0.695197594,0.363559166,0.22309,0.27364,0.22309,0.32419,0.27364,0.174901139,0.281870457,0.228385798,2866480,33166.5,95.44,5059369,1581084,37974.3,36242.67192,10.4979924859,1.21343424688,-1.21343424688,0.32419,0.32419,-1.04257412465,-1.21343424688,-0.170916076431,10.4979924859,0.750029007913
DEU,2014,1587016,2984470,1244335,1049181,74.5,36960,4.7,3036532.3,589036.5,70127,0.452396573,0.531758068,-0.631566653,74.5,4.7,,,0.193983282,0.023497304,0.452396573,0.328081244,-0.840410432,-0.083480968,-1.38361123,,,,-0.170916076431,,-1.04257412465,0.410354275,0.750029007913,,-0.794868407,,-0.060541928,-1.304030639,2084632,0.6984932,0.358829836,0.21849,0.271325,0.21849,0.32416,0.271325,0.169668873,0.285177059,0.227422966,2984470,34447.6,97.23,5299335,1604459,37974.3,36922.41189,10.5165740139,1.23803422383,-1.23803422383,0.32416,0.32416,-1.04287160831,-1.23803422383,-0.2124717157,10.5165740139,0.798460391045
DEU,2015,1622955,3087030,1314624,1085745,71.2,37950,4.4,3087030,605942,73640,0.454006602,0.525733472,-0.642960902,71.2,4.4,,,0.196286398,0.023854643,0.454006602,0.23758091,-0.90872347,-0.013054191,-1.350615248,,,,-0.2124717157,,-1.04287160831,0.328081244,0.798460391045,,-0.840410432,,-0.083480968,-1.38361123,2186740,0.708363702,0.344797613,0.22001,0.27902,0.22001,0.33803,0.27902,0.170944164,0.308349988,0.239647076,3087030,35067.5,98.132,5558733,1639034,37974.3,37264.940076,10.5258082193,1.2697314247,-1.2697314247,0.33803,0.33803,-0.905334994029,-1.2697314247,-0.266016377464,10.5258082193,0.822528666529
DEU,2016,1671254,3195210,1330343,1098208,68.3,39030,3.9,3155630.7,630182.5,78084,0.458653109,0.523049815,-0.648078571,68.3,3.9,,,0.199700966,0.02443783,0.458653109,0.158050313,-1.022578533,0.091359545,-1.296764924,,,,-0.266016377464,,-0.905334994029,0.23758091,0.822528666529,,-0.90872347,,-0.013054191,-1.350615248,2309878,0.722918994,0.324458104,0.21761,0.274305,0.21761,0.331,0.274305,0.172120261,0.307175978,0.23964812,3195210,36023.5,99.674,6167837,1687667,37974.3,37850.503782,10.5413995687,1.40215197123,-1.40215197123,0.331,0.331,-0.975045332775,-1.40215197123,-0.489708475808,10.5413995687,0.863166369661
DEU,2017,1728853,3333110,1406671,1174984,64,40630,3.5,3243922.3,640241.9,82833,0.458767637,0.518690652,-0.656447619,64,3.5,,,0.197366595,0.024851565,0.458767637,0.040125636,-1.113662583,0.01997705,-1.258561484,,,,-0.489708475808,,-0.975045332775,0.158050313,0.863166369661,,-1.022578533,,0.091359545,-1.296764924,2424285,0.727334231,0.318369167,0.22014,0.276895,0.22014,0.33365,0.276895,0.173744942,0.306609257,0.2401771,3333110,37470.1,102.25,6567737,1746436,37974.3,38828.72175,10.566915503,1.44648721464,-1.44648721464,0.33365,0.33365,-0.948767609066,-1.44648721464,-0.564602016798,10.566915503,0.929671771612
